bundle_path,original_path,file_name,file_size_bytes,modified_timestamp,sha256,run_classification,reason_included
final_dissertation_evidence/unresolved_candidates/stage8_sensitivity_2x2_smoke_20260818T095313Z/figure_checkpoint_curves.pdf,/home/runner/work/DissertationV2/DissertationV2/experiment_runs/stage8_sensitivity_2x2_smoke_20260818T095313Z/figure_checkpoint_curves.pdf,figure_checkpoint_curves.pdf,15028,2026-08-20T17:55:08.627414+00:00,1afaf3e5ef944774bc48de4551ab38d2e038364748aa52743adef06750dba017,superseded_smoke_test,"Smoke-profile 2x2 test run (2 replications, tiny sample sizes), not dissertation evidence"
final_dissertation_evidence/unresolved_candidates/stage8_sensitivity_2x2_smoke_20260818T095313Z/figure_checkpoint_curves.png,/home/runner/work/DissertationV2/DissertationV2/experiment_runs/stage8_sensitivity_2x2_smoke_20260818T095313Z/figure_checkpoint_curves.png,figure_checkpoint_curves.png,156047,2026-08-20T17:55:08.627414+00:00,848d344e718a5906725dc557a1e8ca159841dab1facf7aeda1d16110c99d4466,superseded_smoke_test,"Smoke-profile 2x2 test run (2 replications, tiny sample sizes), not dissertation evidence"
final_dissertation_evidence/unresolved_candidates/stage8_sensitivity_2x2_smoke_20260818T095313Z/paired_contrasts.csv,/home/runner/work/DissertationV2/DissertationV2/experiment_runs/stage8_sensitivity_2x2_smoke_20260818T095313Z/paired_contrasts.csv,paired_contrasts.csv,685,2026-08-20T17:55:08.627414+00:00,717e2a127f5db0633cc4d7d37ff599390e3de3491710f50b60d48a946402a30a,superseded_smoke_test,"Smoke-profile 2x2 test run (2 replications, tiny sample sizes), not dissertation evidence"
final_dissertation_evidence/unresolved_candidates/stage8_sensitivity_2x2_smoke_20260818T095313Z/replication_level_results.csv,/home/runner/work/DissertationV2/DissertationV2/experiment_runs/stage8_sensitivity_2x2_smoke_20260818T095313Z/replication_level_results.csv,replication_level_results.csv,5486,2026-08-20T17:55:08.628127+00:00,6d9787924433e15b4a5aa4c5ecba61ccd92c0bf49c3737c7ea7ded5e14d883bc,superseded_smoke_test,"Smoke-profile 2x2 test run (2 replications, tiny sample sizes), not dissertation evidence"
final_dissertation_evidence/unresolved_candidates/stage8_sensitivity_2x2_smoke_20260818T095313Z/runtime_results.csv,/home/runner/work/DissertationV2/DissertationV2/experiment_runs/stage8_sensitivity_2x2_smoke_20260818T095313Z/runtime_results.csv,runtime_results.csv,2216,2026-08-20T17:55:08.628127+00:00,4bd9a41e350fa30a344e4f829ff85317607b9d5dca960912e16aea819e0a8890,superseded_smoke_test,"Smoke-profile 2x2 test run (2 replications, tiny sample sizes), not dissertation evidence"
final_dissertation_evidence/unresolved_candidates/stage8_sensitivity_2x2_smoke_20260818T095313Z/seed_manifest.csv,/home/runner/work/DissertationV2/DissertationV2/experiment_runs/stage8_sensitivity_2x2_smoke_20260818T095313Z/seed_manifest.csv,seed_manifest.csv,582,2026-08-20T17:55:08.628127+00:00,bfc9e7761a89761700f40d78deaa77ce49fba843452ba1d4fc5d50113df167cf,superseded_smoke_test,"Smoke-profile 2x2 test run (2 replications, tiny sample sizes), not dissertation evidence"
final_dissertation_evidence/unresolved_candidates/stage8_sensitivity_2x2_smoke_20260818T095313Z/validation_report.json,/home/runner/work/DissertationV2/DissertationV2/experiment_runs/stage8_sensitivity_2x2_smoke_20260818T095313Z/validation_report.json,validation_report.json,595,2026-08-20T17:55:08.628127+00:00,26799075b9e43b9cd7d05af8fd09af8bf0b6638f3718db6058c787bc4d9c4adb,superseded_smoke_test,"Smoke-profile 2x2 test run (2 replications, tiny sample sizes), not dissertation evidence"
final_dissertation_evidence/unresolved_candidates/stage8_sensitivity_2x2_smoke_20260818T101239Z/cell_summary.csv,/home/runner/work/DissertationV2/DissertationV2/experiment_runs/stage8_sensitivity_2x2_smoke_20260818T101239Z/cell_summary.csv,cell_summary.csv,1299,2026-08-20T17:55:08.628127+00:00,2336baacf053493d6915fbdd766763f1319bea09c7c0c194a5973c56f3fa9f15,superseded_smoke_test,"Smoke-profile 2x2 test run (2 replications, tiny sample sizes), not dissertation evidence"
final_dissertation_evidence/unresolved_candidates/stage8_sensitivity_2x2_smoke_20260818T101239Z/checkpoint_curve_results.csv,/home/runner/work/DissertationV2/DissertationV2/experiment_runs/stage8_sensitivity_2x2_smoke_20260818T101239Z/checkpoint_curve_results.csv,checkpoint_curve_results.csv,4105,2026-08-20T17:55:08.629135+00:00,a0fe30d43280b41a4d6c708b7cf497f8f7b4a6ee425dec1ec5ce2319fcb8b4bd,superseded_smoke_test,"Smoke-profile 2x2 test run (2 replications, tiny sample sizes), not dissertation evidence"
final_dissertation_evidence/unresolved_candidates/stage8_sensitivity_2x2_smoke_20260818T101239Z/config.json,/home/runner/work/DissertationV2/DissertationV2/experiment_runs/stage8_sensitivity_2x2_smoke_20260818T101239Z/config.json,config.json,1081,2026-08-20T17:55:08.629135+00:00,ac5315b6c291b20acdfafd9b9652472b35e4320bf33880c205576fa1dee1aac1,superseded_smoke_test,"Smoke-profile 2x2 test run (2 replications, tiny sample sizes), not dissertation evidence"
final_dissertation_evidence/unresolved_candidates/stage8_sensitivity_2x2_smoke_20260818T101239Z/dissertation_summary.md,/home/runner/work/DissertationV2/DissertationV2/experiment_runs/stage8_sensitivity_2x2_smoke_20260818T101239Z/dissertation_summary.md,dissertation_summary.md,2593,2026-08-20T17:55:08.629135+00:00,2a8e60a99a24a87939753d5a50b1cefd0c786e888f98a8dd2b9a6d8f1ccf04ec,superseded_smoke_test,"Smoke-profile 2x2 test run (2 replications, tiny sample sizes), not dissertation evidence"
final_dissertation_evidence/unresolved_candidates/stage8_sensitivity_2x2_smoke_20260818T101239Z/environment.json,/home/runner/work/DissertationV2/DissertationV2/experiment_runs/stage8_sensitivity_2x2_smoke_20260818T101239Z/environment.json,environment.json,495,2026-08-20T17:55:08.629135+00:00,58810762ed4380422feceaec3f4cdc573d899f1c8cdb1293dcde16fb0e563126,superseded_smoke_test,"Smoke-profile 2x2 test run (2 replications, tiny sample sizes), not dissertation evidence"
final_dissertation_evidence/unresolved_candidates/stage8_sensitivity_2x2_smoke_20260818T101239Z/figure_2x2_interaction.pdf,/home/runner/work/DissertationV2/DissertationV2/experiment_runs/stage8_sensitivity_2x2_smoke_20260818T101239Z/figure_2x2_interaction.pdf,figure_2x2_interaction.pdf,14309,2026-08-20T17:55:08.629135+00:00,c4703022692580d2fcbfbb789d808e5cef3558df0f12dde6f15d4f9bf1713f29,superseded_smoke_test,"Smoke-profile 2x2 test run (2 replications, tiny sample sizes), not dissertation evidence"
final_dissertation_evidence/unresolved_candidates/stage8_sensitivity_2x2_smoke_20260818T101239Z/figure_2x2_interaction.png,/home/runner/work/DissertationV2/DissertationV2/experiment_runs/stage8_sensitivity_2x2_smoke_20260818T101239Z/figure_2x2_interaction.png,figure_2x2_interaction.png,109704,2026-08-20T17:55:08.629135+00:00,a2dce5804584f3fdb7284bade8e923c71525a85517b243867d35de5e50af3bb2,superseded_smoke_test,"Smoke-profile 2x2 test run (2 replications, tiny sample sizes), not dissertation evidence"
final_dissertation_evidence/unresolved_candidates/stage8_sensitivity_2x2_smoke_20260818T101239Z/figure_checkpoint_curves.pdf,/home/runner/work/DissertationV2/DissertationV2/experiment_runs/stage8_sensitivity_2x2_smoke_20260818T101239Z/figure_checkpoint_curves.pdf,figure_checkpoint_curves.pdf,15028,2026-08-20T17:55:08.629135+00:00,1e8a12a429df576b192c379fcaeccfc0331ef423ee9f6ecd637c203b2d0b677f,superseded_smoke_test,"Smoke-profile 2x2 test run (2 replications, tiny sample sizes), not dissertation evidence"
final_dissertation_evidence/unresolved_candidates/stage8_sensitivity_2x2_smoke_20260818T101239Z/figure_checkpoint_curves.png,/home/runner/work/DissertationV2/DissertationV2/experiment_runs/stage8_sensitivity_2x2_smoke_20260818T101239Z/figure_checkpoint_curves.png,figure_checkpoint_curves.png,156047,2026-08-20T17:55:08.629135+00:00,848d344e718a5906725dc557a1e8ca159841dab1facf7aeda1d16110c99d4466,superseded_smoke_test,"Smoke-profile 2x2 test run (2 replications, tiny sample sizes), not dissertation evidence"
final_dissertation_evidence/unresolved_candidates/stage8_sensitivity_2x2_smoke_20260818T101239Z/paired_contrasts.csv,/home/runner/work/DissertationV2/DissertationV2/experiment_runs/stage8_sensitivity_2x2_smoke_20260818T101239Z/paired_contrasts.csv,paired_contrasts.csv,685,2026-08-20T17:55:08.629135+00:00,717e2a127f5db0633cc4d7d37ff599390e3de3491710f50b60d48a946402a30a,superseded_smoke_test,"Smoke-profile 2x2 test run (2 replications, tiny sample sizes), not dissertation evidence"
final_dissertation_evidence/unresolved_candidates/stage8_sensitivity_2x2_smoke_20260818T101239Z/replication_level_results.csv,/home/runner/work/DissertationV2/DissertationV2/experiment_runs/stage8_sensitivity_2x2_smoke_20260818T101239Z/replication_level_results.csv,replication_level_results.csv,5543,2026-08-20T17:55:08.629135+00:00,8193decbab263d9270d61c8394a76238456fea2522988493e13f3a724033ee01,superseded_smoke_test,"Smoke-profile 2x2 test run (2 replications, tiny sample sizes), not dissertation evidence"
final_dissertation_evidence/unresolved_candidates/stage8_sensitivity_2x2_smoke_20260818T101239Z/runtime_results.csv,/home/runner/work/DissertationV2/DissertationV2/experiment_runs/stage8_sensitivity_2x2_smoke_20260818T101239Z/runtime_results.csv,runtime_results.csv,2208,2026-08-20T17:55:08.629135+00:00,7eb5f9bfd3ab65a4e63be5af7716fd40a9f542467ed8a0f2ff91a38001831d74,superseded_smoke_test,"Smoke-profile 2x2 test run (2 replications, tiny sample sizes), not dissertation evidence"
final_dissertation_evidence/unresolved_candidates/stage8_sensitivity_2x2_smoke_20260818T101239Z/seed_manifest.csv,/home/runner/work/DissertationV2/DissertationV2/experiment_runs/stage8_sensitivity_2x2_smoke_20260818T101239Z/seed_manifest.csv,seed_manifest.csv,582,2026-08-20T17:55:08.629135+00:00,bfc9e7761a89761700f40d78deaa77ce49fba843452ba1d4fc5d50113df167cf,superseded_smoke_test,"Smoke-profile 2x2 test run (2 replications, tiny sample sizes), not dissertation evidence"
final_dissertation_evidence/unresolved_candidates/stage8_sensitivity_2x2_smoke_20260818T101239Z/validation_report.json,/home/runner/work/DissertationV2/DissertationV2/experiment_runs/stage8_sensitivity_2x2_smoke_20260818T101239Z/validation_report.json,validation_report.json,595,2026-08-20T17:55:08.629135+00:00,26799075b9e43b9cd7d05af8fd09af8bf0b6638f3718db6058c787bc4d9c4adb,superseded_smoke_test,"Smoke-profile 2x2 test run (2 replications, tiny sample sizes), not dissertation evidence"
